design,baseline,percent,mean_overlap,min_overlap,max_overlap,groups,query_rows,boundary_tie_rows,min_text_overlap,max_text_overlap,texts
dlzs_snap_k,quantized_exact,5,0.8719367968174041,0.16666666666666666,0.8770856252291893,100,667440,0,0.8648611111111103,0.8770856252291893,100
dlzs_snap_k,quantized_exact,10,0.8941049786456794,0.3,0.8997584541062802,100,667440,0,0.8891836593147446,0.8997584541062802,100
dlzs_snap_k,quantized_exact,15,0.9008919504130071,0.42857142857142855,0.9053657694962047,100,667440,1,0.8964947089947091,0.9053657694962047,100
dlzs_snap_k,quantized_exact,20,0.9069830740302065,0.47368421052631576,0.911120645817441,100,667440,0,0.9032979608822294,0.911120645817441,100
dlzs_snap_k,quantized_exact,25,0.9135252158421459,0.5217391304347826,0.9164434992648608,100,667440,3,0.9109347442680765,0.9164434992648608,100
dlzs_snap_k,quantized_exact,30,0.9202056869841603,0.5769230769230769,0.9229470632248413,100,667440,2,0.9167360244139261,0.9229470632248413,100
dlzs_snap_k,quantized_exact,35,0.926791809475563,0.5757575757575758,0.9291370697620702,100,667440,0,0.9240795206971675,0.9291370697620702,100
dlzs_snap_k,quantized_exact,40,0.9328859169459812,0.6190476190476191,0.9351180555555554,100,667440,2,0.9296184159938475,0.9351180555555554,100
dlzs_snap_k,quantized_exact,45,0.9388560159363385,0.6923076923076923,0.9412312610229274,100,667440,2,0.9364652671104279,0.9412312610229274,100
dlzs_snap_k,quantized_exact,50,0.944034161548356,0.6976744186046512,0.9463277777777773,100,667440,1,0.9414316845200594,0.9463277777777773,100
dlzs_snap_q,float,5,0.9086305448032697,0.0,0.9133394383394378,100,667440,0,0.904166666666666,0.9133394383394378,100
dlzs_snap_q,float,10,0.919030033785176,0.3,0.9217144563918759,100,667440,1,0.9143939393939385,0.9217144563918759,100
dlzs_snap_q,float,15,0.923208087452632,0.4666666666666667,0.9260735876589526,100,667440,3,0.920692791005291,0.9260735876589526,100
dlzs_snap_q,float,20,0.9273006082346889,0.47619047619047616,0.9293001525553003,100,667440,2,0.9253556324490569,0.9293001525553003,100
dlzs_snap_q,float,25,0.9318078023391516,0.5217391304347826,0.9334650630011454,100,667440,2,0.9304280614521568,0.9334650630011454,100
dlzs_snap_q,float,30,0.9368135434731706,0.5161290322580645,0.9392255892255896,100,667440,1,0.93469935985368,0.9392255892255896,100
dlzs_snap_q,float,35,0.9420303968068793,0.5454545454545454,0.9435171687722695,100,667440,5,0.9395751633986928,0.9435171687722695,100
dlzs_snap_q,float,40,0.9468847142226524,0.6341463414634146,0.9484673120089787,100,667440,2,0.9444108035370999,0.9484673120089787,100
dlzs_snap_q,float,45,0.95169954270601,0.6444444444444445,0.9533041225749561,100,667440,3,0.9497892201144233,0.9533041225749561,100
dlzs_snap_q,float,50,0.9559369945948624,0.7,0.9578067285614451,100,667440,3,0.9542583077940034,0.9578067285614451,100
dlzs_snap_q,quantized_exact,5,0.908629890110634,0.0,0.9133394383394378,100,667440,0,0.9041944444444439,0.9133394383394378,100
dlzs_snap_q,quantized_exact,10,0.9190283782504164,0.3,0.9217293906810037,100,667440,1,0.9143819143819134,0.9217293906810037,100
dlzs_snap_q,quantized_exact,15,0.9232082919993511,0.4666666666666667,0.9260475297060652,100,667440,3,0.920692791005291,0.9260475297060652,100
dlzs_snap_q,quantized_exact,20,0.9273015914171657,0.47619047619047616,0.9292922069666909,100,667440,2,0.9253940792003065,0.9292922069666909,100
dlzs_snap_q,quantized_exact,25,0.9318067478262619,0.5217391304347826,0.9334650630011454,100,667440,2,0.9304360298336191,0.9334650630011454,100
dlzs_snap_q,quantized_exact,30,0.9368132301975711,0.5161290322580645,0.9392209128320244,100,667440,1,0.9346764974851385,0.9392209128320244,100
dlzs_snap_q,quantized_exact,35,0.9420291543045621,0.5454545454545454,0.943529316488499,100,667440,5,0.9395806100217866,0.943529316488499,100
dlzs_snap_q,quantized_exact,40,0.9468850903309913,0.6341463414634146,0.9484567901234568,100,667440,2,0.9444156093810062,0.9484567901234568,100
dlzs_snap_q,quantized_exact,45,0.9517001923328126,0.6444444444444445,0.9533013668430337,100,667440,3,0.9497892201144233,0.9533013668430337,100
dlzs_snap_q,quantized_exact,50,0.9559380487791835,0.7,0.9578067285614451,100,667440,3,0.9542620635779104,0.9578067285614451,100
drum3,float,5,0.9125002680894858,0.2,0.9175605060506046,100,667440,9,0.9058333333333327,0.9175605060506046,100
drum3,float,10,0.9270500498427827,0.4444444444444444,0.930004409171075,100,667440,14,0.9244357638888892,0.930004409171075,100
drum3,float,15,0.9314360827717246,0.46153846153846156,0.9341032608695657,100,667440,23,0.928993055555555,0.9341032608695657,100
drum3,float,20,0.9356084338542224,0.5,0.9381751543209865,100,667440,35,0.933179546328334,0.9381751543209865,100
drum3,float,25,0.9401101719080301,0.5416666666666666,0.9419977553310884,100,667440,41,0.9387700534759351,0.9419977553310884,100
drum3,float,30,0.9448176256913832,0.6428571428571429,0.9472830153385713,100,667440,41,0.9431643625192011,0.9472830153385713,100
drum3,float,35,0.9494929353910095,0.6666666666666666,0.950922350922351,100,667440,47,0.947298474945534,0.950922350922351,100
drum3,float,40,0.9538527970778273,0.7073170731707317,0.9555659722222222,100,667440,37,0.9520472895040357,0.9555659722222222,100
drum3,float,45,0.9579876981186644,0.6923076923076923,0.9600501543209875,100,667440,40,0.9559025488903539,0.9600501543209875,100
drum3,float,50,0.9616535398506494,0.6976744186046512,0.9636492961964657,100,667440,53,0.9599483204134371,0.9636492961964657,100
drum3,quantized_exact,5,0.9125025511117103,0.2,0.9175792378917377,100,667440,9,0.9058333333333327,0.9175792378917377,100
drum3,quantized_exact,10,0.927052630956893,0.4444444444444444,0.930004409171075,100,667440,14,0.9244357638888892,0.930004409171075,100
drum3,quantized_exact,15,0.9314347674808394,0.46153846153846156,0.934092477570739,100,667440,23,0.9290027006172834,0.934092477570739,100
drum3,quantized_exact,20,0.9356095096093334,0.5,0.9381839225589216,100,667440,35,0.9331891580161464,0.9381839225589216,100
drum3,quantized_exact,25,0.9401104847901814,0.5416666666666666,0.9419921436588101,100,667440,41,0.9387700534759351,0.9419921436588101,100
drum3,quantized_exact,30,0.9448165529147279,0.6428571428571429,0.9472736625514409,100,667440,41,0.9431590288445126,0.9472736625514409,100
drum3,quantized_exact,35,0.9494933848643723,0.6666666666666666,0.9509160602910605,100,667440,47,0.9473093681917213,0.9509160602910605,100
drum3,quantized_exact,40,0.9538522618946468,0.7073170731707317,0.9555659722222222,100,667440,37,0.9520424836601296,0.9555659722222222,100
drum3,quantized_exact,45,0.9579875948221297,0.6923076923076923,0.9600529100529099,100,667440,40,0.9559071266388339,0.9600529100529099,100
drum3,quantized_exact,50,0.9616535409987361,0.6976744186046512,0.9636492961964657,100,667440,53,0.9599521203830376,0.9636492961964657,100
drum4,float,5,0.9536123680216287,0.4,0.9569444444444442,100,667440,0,0.9506628787878785,0.9569444444444442,100
drum4,float,10,0.9608636413365242,0.5555555555555556,0.9628733572281961,100,667440,3,0.9586226851851853,0.9628733572281961,100
drum4,float,15,0.9629601408414491,0.5384615384615384,0.9649846681096685,100,667440,2,0.9613055555555555,0.9649846681096685,100
drum4,float,20,0.9652140670668543,0.6842105263157895,0.9670427132112948,100,667440,12,0.963847274240532,0.9670427132112948,100
drum4,float,25,0.9676446054757557,0.7391304347826086,0.9687957987298493,100,667440,17,0.9666725393469573,0.9687957987298493,100
drum4,float,30,0.970286280477457,0.7777777777777778,0.9718318606054159,100,667440,10,0.9690664447218751,0.9718318606054159,100
drum4,float,35,0.9728365339334453,0.7419354838709677,0.9738238238238236,100,667440,8,0.9716848892626859,0.9738238238238236,100
drum4,float,40,0.9752117024325699,0.7894736842105263,0.976302083333333,100,667440,11,0.9741828857682511,0.976302083333333,100
drum4,float,45,0.9774898740725039,0.825,0.9786541005291008,100,667440,16,0.9762460631363071,0.9786541005291008,100
drum4,float,50,0.9794062483244566,0.8409090909090909,0.980360886492961,100,667440,14,0.9783881259536678,0.980360886492961,100
drum4,quantized_exact,5,0.9536129338362238,0.4,0.9569753086419751,100,667440,0,0.9506313131313129,0.9569753086419751,100
drum4,quantized_exact,10,0.9608646364211683,0.5555555555555556,0.962888291517324,100,667440,3,0.9586226851851853,0.962888291517324,100
drum4,quantized_exact,15,0.962961292086127,0.5384615384615384,0.9649846681096685,100,667440,2,0.9612962962962962,0.9649846681096685,100
drum4,quantized_exact,20,0.9652139921591382,0.6842105263157895,0.9670338441890161,100,667440,12,0.963847274240532,0.9670338441890161,100
drum4,quantized_exact,25,0.9676436759096538,0.7391304347826086,0.9688093687238786,100,667440,17,0.9666431759455008,0.9688093687238786,100
drum4,quantized_exact,30,0.9702862201727097,0.7777777777777778,0.9718274246779524,100,667440,10,0.9690722245341468,0.9718274246779524,100
drum4,quantized_exact,35,0.9728379036838696,0.7419354838709677,0.9738130988130985,100,667440,8,0.9717199327165686,0.9738130988130985,100
drum4,quantized_exact,40,0.9752117452193062,0.7894736842105263,0.9763055555555553,100,667440,11,0.9741674878869995,0.9763055555555553,100
drum4,quantized_exact,45,0.9774897320924745,0.825,0.9786513447971785,100,667440,16,0.9762552186332675,0.9786513447971785,100
drum4,quantized_exact,50,0.9794064751002619,0.8409090909090909,0.9803558949785356,100,667440,14,0.9783881259536675,0.9803558949785356,100
drum6,float,5,0.9876610833976563,0.6,0.9891598915989159,100,667440,0,0.9863333333333332,0.9891598915989159,100
drum6,float,10,0.9893589142258622,0.6666666666666666,0.9904633097516992,100,667440,1,0.9883825773338878,0.9904633097516992,100
drum6,float,15,0.9897483708754423,0.7857142857142857,0.9907783189033191,100,667440,0,0.9888514777403665,0.9907783189033191,100
drum6,float,20,0.990288891744573,0.8235294117647058,0.9909866898148151,100,667440,1,0.9892915499533144,0.9909866898148151,100
drum6,float,25,0.990857035232708,0.8571428571428571,0.9913611111111105,100,667440,2,0.9898916490486257,0.9913611111111105,100
drum6,float,30,0.99160936622879,0.88,0.9920710940825881,100,667440,0,0.9908678966107181,0.9920710940825881,100
drum6,float,35,0.9922785957898752,0.8666666666666667,0.9928315412186378,100,667440,1,0.9917144584893884,0.9928315412186378,100
drum6,float,40,0.9929451725954386,0.9090909090909091,0.9934098639455777,100,667440,1,0.9924272098185141,0.9934098639455777,100
drum6,float,45,0.9935958953970123,0.918918918918919,0.9939762998038937,100,667440,2,0.9931599832915621,0.9939762998038937,100
drum6,float,50,0.9941563956336514,0.92,0.9945449561403511,100,667440,1,0.99375086697184,0.9945449561403511,100
drum6,quantized_exact,5,0.987661639287834,0.6,0.9891598915989159,100,667440,0,0.9863055555555555,0.9891598915989159,100
drum6,quantized_exact,10,0.989360261036125,0.6666666666666666,0.990445970314884,100,667440,1,0.9883999167707032,0.990445970314884,100
drum6,quantized_exact,15,0.9897481959908611,0.7857142857142857,0.9907783189033191,100,667440,0,0.9888701833146278,0.9907783189033191,100
drum6,quantized_exact,20,0.9902896193986784,0.8235294117647058,0.990986689814815,100,667440,1,0.9892720977279796,0.990986689814815,100
drum6,quantized_exact,25,0.9908581103576876,0.8571428571428571,0.9913502629848787,100,667440,2,0.9898843081982613,0.9913502629848787,100
drum6,quantized_exact,30,0.9916089622089314,0.88,0.992088832127146,100,667440,0,0.9908621167984462,0.992088832127146,100
drum6,quantized_exact,35,0.9922788996269175,0.8666666666666667,0.9928270156764779,100,667440,1,0.9917242119225969,0.9928270156764779,100
drum6,quantized_exact,40,0.9929448971460221,0.9090909090909091,0.9934098639455777,100,667440,1,0.9924272098185141,0.9934098639455777,100
drum6,quantized_exact,45,0.9935971740608125,0.918918918918919,0.9939703209451383,100,667440,2,0.9931599832915621,0.9939703209451383,100
drum6,quantized_exact,50,0.9941555938899742,0.92,0.9945419103313841,100,667440,1,0.9937473990844771,0.9945419103313841,100
exact_int16,float,5,0.9999631644025083,0.8,1.0,100,667440,0,0.9998805256869774,1.0,100
exact_int16,float,10,0.9999721668079101,0.8888888888888888,1.0,100,667440,0,0.9999027777777779,1.0,100
exact_int16,float,15,0.9999684270207433,0.9230769230769231,1.0,100,667440,0,0.9998813837129055,1.0,100
exact_int16,float,20,0.9999684512372556,0.9411764705882353,1.0,100,667440,0,0.9999212536420191,1.0,100
exact_int16,float,25,0.9999703801649907,0.9523809523809523,1.0,100,667440,0,0.9999354338842975,1.0,100
exact_int16,float,30,0.9999748062619973,0.96,1.0,100,667440,0,0.9999479816895547,1.0,100
exact_int16,float,35,0.999974666782907,0.9655172413793104,0.9999944885361552,100,667440,0,0.9999502190362404,0.9999944885361552,100
exact_int16,float,40,0.9999760035229636,0.9696969696969697,0.9999956158810325,100,667440,0,0.9999430064534232,0.9999956158810325,100
exact_int16,float,45,0.9999782317457072,0.972972972972973,0.9999961937821625,100,667440,0,0.9999521372876635,0.9999961937821625,100
exact_int16,float,50,0.999981487650559,0.975609756097561,1.0,100,667440,0,0.9999618699000992,1.0,100
exact_int16,quantized_exact,5,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,10,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,15,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,20,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,25,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,30,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,35,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,40,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,45,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
exact_int16,quantized_exact,50,1.0,1.0,1.0,100,667440,0,1.0,1.0,100
mitchell,float,5,0.9794857418699032,0.4,0.9813256766381764,100,667440,0,0.9779650436953806,0.9813256766381764,100
mitchell,float,10,0.9824957919992445,0.6666666666666666,0.9838313692480356,100,667440,0,0.9809606481481483,0.9838313692480356,100
mitchell,float,15,0.9832733831715427,0.6153846153846154,0.984594508301405,100,667440,0,0.9820483749055179,0.984594508301405,100
mitchell,float,20,0.984245741635776,0.7894736842105263,0.9853038437597255,100,667440,0,0.9834558823529407,0.9853038437597255,100
mitchell,float,25,0.9852813376295176,0.8333333333333334,0.9860389098928801,100,667440,0,0.9844891660367845,0.9860389098928801,100
mitchell,float,30,0.9864127190412039,0.8518518518518519,0.9870131729667817,100,667440,2,0.985604296066252,0.9870131729667817,100
mitchell,float,35,0.9876039651579386,0.8709677419354839,0.9881232964566298,100,667440,1,0.9868137254901964,0.9881232964566298,100
mitchell,float,40,0.9886943657569408,0.8780487804878049,0.9892963435374145,100,667440,1,0.9880997993066958,0.9892963435374145,100
mitchell,float,45,0.98972122193457,0.8837209302325582,0.9902309303350975,100,667440,1,0.9891335227272724,0.9902309303350975,100
mitchell,float,50,0.9905955724143228,0.8958333333333334,0.9913272436857334,100,667440,1,0.9900675792011023,0.9913272436857334,100
mitchell,quantized_exact,5,0.9794832733193445,0.4,0.9813034188034186,100,667440,0,0.9779650436953806,0.9813034188034186,100
mitchell,quantized_exact,10,0.9824960366255214,0.6666666666666666,0.983866442199775,100,667440,0,0.9809606481481483,0.983866442199775,100
mitchell,quantized_exact,15,0.9832730416828628,0.6153846153846154,0.9845831052727606,100,667440,0,0.9820483749055179,0.9845831052727606,100
mitchell,quantized_exact,20,0.984245702627824,0.7894736842105263,0.9853232959850603,100,667440,0,0.9834656084656079,0.9853232959850603,100
mitchell,quantized_exact,25,0.9852799501175953,0.8333333333333334,0.9860389098928801,100,667440,0,0.9844891660367845,0.9860389098928801,100
mitchell,quantized_exact,30,0.9864124368151499,0.8518518518518519,0.9870179457808326,100,667440,2,0.985604296066252,0.9870179457808326,100
mitchell,quantized_exact,35,0.9876043452148552,0.8709677419354839,0.9881232964566298,100,667440,1,0.9868246187363839,0.9881232964566298,100
mitchell,quantized_exact,40,0.9886953359219771,0.8780487804878049,0.9892928004535144,100,667440,1,0.9881089217296114,0.9892928004535144,100
mitchell,quantized_exact,45,0.989720606240472,0.8837209302325582,0.9902281746031751,100,667440,1,0.9891335227272724,0.9902281746031751,100
mitchell,quantized_exact,50,0.9905954759019049,0.8958333333333334,0.9913222521713079,100,667440,1,0.9900747532139581,0.9913222521713079,100
